date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:17	107805/107805	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2012:40:17%20GMT	https://api.institute-bm.com/landing/instagram365	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/landing/instagram365.html	(from )
15:40:18	26/26	U-----	200	untouched ('OK')	text/plain	etag:%221a-54d0ca6816f00%22	https://api.institute-bm.com/robots.txt		(from )
15:40:18	3343/3343	---M--	200	added ('OK')	image/png	etag:%2259132978-d0f%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-57x57.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-57x57.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:18	9391/9391	---M--	200	added ('OK')	image/png	etag:%2259132978-24af%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-114x114.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-114x114.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:19	4816/4816	---M--	200	added ('OK')	image/png	etag:%2259132978-12d0%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-72x72.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-72x72.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:19	14146/14146	---M--	200	added ('OK')	image/png	etag:%2259132978-3742%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-144x144.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-144x144.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:19	10266/10266	---M--	200	added ('OK')	image/png	etag:%2259132978-281a%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-120x120.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-120x120.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:19	14873/14873	---M--	200	added ('OK')	image/png	etag:%2259132978-3a19%22	https://api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-152x152.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/apple-touch-icon-152x152.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:20	1405/1405	---M--	200	added ('OK')	image/png	etag:%2259132978-57d%22	https://api.institute-bm.com/local/templates/landing/img/favicon/favicon-32x32.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/favicon-32x32.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:20	496/496	---M--	200	added ('OK')	image/png	etag:%2259132978-1f0%22	https://api.institute-bm.com/local/templates/landing/img/favicon/favicon-16x16.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/favicon-16x16.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:20	14146/14146	---M--	200	added ('OK')	image/png	etag:%2259132978-3742%22	https://api.institute-bm.com/local/templates/landing/img/favicon/mstile-144x144.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/favicon/mstile-144x144.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:20	1473/1473	---MCZ	-1	error ('Error%20when%20decompressing')	text/css	etag:W/%2258dd3ab1-f7b%22	https://api.institute-bm.com/bitrix/js/main/core/css/core.css?14908934893963	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/bitrix/js/main/core/css/core292b.css	(from https://api.institute-bm.com/landing/instagram365)
15:40:21	65745/65745	---MCZ	-1	error ('Error%20when%20decompressing')	text/css	etag:W/%2258fb2e38-53b49%22	https://api.institute-bm.com/upload/landing/instagram365/css/0_from_old_bm.css?1492856376342857	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/css/0_from_old_bm98db.css	(from https://api.institute-bm.com/landing/instagram365)
15:40:21	40222/40222	---MCZ	200	added ('OK')	text/css	etag:W/%225919bfbc-9d1e%22	https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/css/instagramdb83.css	(from https://api.institute-bm.com/landing/instagram365)
15:40:21	7838/7838	---MCZ	200	added ('OK')	text/css	etag:W/%22591b0fc1-1e9e%22	https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/template_styles24fe.css	(from https://api.institute-bm.com/landing/instagram365)
15:40:21	117643/117643	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591f0d3c-1cb8b%22	https://api.institute-bm.com/bitrix/js/main/core/core.js?1495207228117643	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/bitrix/js/main/core/core8822.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:22	16888/16888	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591f0d36-41f8%22	https://api.institute-bm.com/bitrix/js/main/core/core_fx.js?149520722216888	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/bitrix/js/main/core/core_fx3e01.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:22	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dd3ab1-16dc4%22	https://api.institute-bm.com/bitrix/js/main/jquery/jquery-1.8.3.min.js?149089348993636	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/bitrix/js/main/jquery/jquery-1.8.3.minfb61.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:22	7625/7625	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2012:40:22%20GMT	https://api.institute-bm.com/landing/POST	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/landing/POST.html	(from https://api.institute-bm.com/landing/instagram365)
15:40:23	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dd3a9e-41a%22	https://api.institute-bm.com/local/templates/landing/js/script.js?14908934701050	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/js/script6201.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:23	4698/4698	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591b0fc1-125a%22	https://api.institute-bm.com/local/templates/landing/js/landing.js?14949457294698	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/js/landing3b9f.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:23	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591b0fc1-8f3%22	https://api.institute-bm.com/local/templates/landing/gtm/script.js?14949457292291	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/gtm/script9823.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:24	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fb2e38-16dc5%22	https://api.institute-bm.com/upload/landing/instagram365/js/0_jquery.js?149285637693637	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/js/0_jquery2ca6.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:24	1940/1940	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fb2e38-794%22	https://api.institute-bm.com/upload/landing/instagram365/js/1_jquery.cookie.js?14928563761940	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/js/1_jquery.cookie23c5.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:25	23136/23136	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fb2e38-5a60%22	https://api.institute-bm.com/upload/landing/instagram365/js/2_fancybox.js?149285637623136	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/js/2_fancybox57c4.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	374469/374469	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fb2e38-5b6c5%22	https://api.institute-bm.com/upload/landing/instagram365/js/3_from_old_bm.js?1492856376374469	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/js/3_from_old_bmabe3.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	2385/2385	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fb2e38-951%22	https://api.institute-bm.com/upload/landing/instagram365/js/instagram.js?14928563762385	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram365/js/instagram31b0.js	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2028%20May%202017%2012:40:26%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/www.googletagmanager.com/gtm.1a5445.delayed	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	6030/6030	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-178e%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item1.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item1.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	6221/6221	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-184d%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item3.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item3.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:26	6169/6169	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1819%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item2.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:27	6567/6567	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-19a7%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item11.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item11.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:27	5976/5976	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1758%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item9.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item9.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:27	6169/6169	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-1819%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item6.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item6.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:27	6973/6973	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1b3d%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item8.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item8.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:28	7701/7701	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-1e15%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item12.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item12.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:28	7235/7235	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1c43%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item4.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item4.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:28	6924/6924	---M--	200	added ('OK')	image/png	etag:%22591db2c8-1b0c%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item13.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item13.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:28	5581/5581	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-15cd%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item7.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item7.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:28	8886/8886	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-22b6%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item5.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item5.jpg	(from https://api.institute-bm.com/landing/instagram365)
15:40:29	49832/49832	---M--	200	added ('OK')	image/png	etag:%22591db2cd-c2a8%22	https://api.institute-bm.com/upload/landing/instagram/instagram/rimma_nuyanzina.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/rimma_nuyanzina.png	(from https://api.institute-bm.com/landing/instagram365)
15:40:29	6662/6662	---M--	200	added ('OK')	image/png	etag:%22591db2c5-1a06%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div08-item14.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div08-item14.png	(from https://api.institute-bm.com/landing/instagram365)
